active_regime,hour_of_day,risk_flags,rule_best_candidate_id,rule_best_score,rule_best_template_name,selected_candidate_id,selected_minus_competitor,selected_score,selected_source_prior,selected_template_name,status,step,total_margin
NORMAL_BALANCED,20.25,"{""any_risk"": false, ""dew_risk"": false, ""dry_or_high_vpd_risk"": false, ""dry_risk"": false, ""high_vpd"": false, ""humidity_or_dew_risk"": false, ""rh_ge_90"": false}",rule_prior:hold_all:5,0.97338400888443,hold_all,previous_plan_prior:previous_shift_all:2,"{""base_final_score"": 0.05357416044920671, ""final_score"": 0.06557416044920672, ""prior_confidence_bonus"": 0.011999999999999997, ""projected_energy_proxy"": 0.2853232942521572, ""projected_low_reversal"": 0.0, ""projected_smoothness"": -0.007756663113832496, ""raw_energy_proxy"": 0.2853232942521572, ""raw_low_reversal"": 0.0, ""raw_smoothness"": -0.007756663113832496, ""rewrite_penalty"": 0.0, ""risk_static_hold_penalty"": 0.0, ""uncertainty_penalty"": 0.0}",1.0389581693336367,previous_plan_prior,previous_shift_all,lower_score,465,0.06557416044920672
HUMIDITY_EXCESS_DISEASE_RISK,4.5,"{""any_risk"": true, ""dew_risk"": false, ""dry_or_high_vpd_risk"": false, ""dry_risk"": false, ""high_vpd"": false, ""humidity_or_dew_risk"": true, ""rh_ge_90"": true}",rule_prior:co2_vent_conflict_reduce:8,1.0000000010728403,co2_vent_conflict_reduce,previous_plan_prior:previous_shift_all:2,"{""base_final_score"": 0.0458333325510657, ""final_score"": 0.05783333255106582, ""prior_confidence_bonus"": 0.011999999999999997, ""projected_energy_proxy"": 0.23666666174950013, ""projected_low_reversal"": 0.0, ""projected_smoothness"": -0.0033333328862984457, ""raw_energy_proxy"": 0.23666666174950013, ""raw_low_reversal"": 0.0, ""raw_smoothness"": -0.0033333328862984457, ""rewrite_penalty"": 0.0, ""risk_static_hold_penalty"": 0.0, ""uncertainty_penalty"": 0.0}",1.057833333623906,previous_plan_prior,previous_shift_all,lower_score,690,0.05783333255106582
HUMIDITY_EXCESS_DISEASE_RISK,4.75,"{""any_risk"": true, ""dew_risk"": false, ""dry_or_high_vpd_risk"": false, ""dry_risk"": false, ""high_vpd"": false, ""humidity_or_dew_risk"": true, ""rh_ge_90"": true}",rule_prior:co2_vent_conflict_reduce:8,1.0000000010728416,co2_vent_conflict_reduce,previous_plan_prior:previous_shift_all:2,"{""base_final_score"": 0.045833332551064476, ""final_score"": 0.05783333255106449, ""prior_confidence_bonus"": 0.011999999999999997, ""projected_energy_proxy"": 0.23666666174949413, ""projected_low_reversal"": 0.0, ""projected_smoothness"": -0.0033333328862984457, ""raw_energy_proxy"": 0.23666666174949413, ""raw_low_reversal"": 0.0, ""raw_smoothness"": -0.0033333328862984457, ""rewrite_penalty"": 0.0, ""risk_static_hold_penalty"": 0.0, ""uncertainty_penalty"": 0.0}",1.057833333623906,previous_plan_prior,previous_shift_all,lower_score,691,0.05783333255106449
HUMIDITY_EXCESS_DISEASE_RISK,5.0,"{""any_risk"": true, ""dew_risk"": false, ""dry_or_high_vpd_risk"": false, ""dry_risk"": false, ""high_vpd"": false, ""humidity_or_dew_risk"": true, ""rh_ge_90"": true}",rule_prior:co2_vent_conflict_reduce:9,1.0000000010728425,co2_vent_conflict_reduce,previous_plan_prior:previous_shift_all:3,"{""base_final_score"": 0.04583333255106359, ""final_score"": 0.0578333325510636, ""prior_confidence_bonus"": 0.011999999999999997, ""projected_energy_proxy"": 0.23666666174948991, ""projected_low_reversal"": 0.0, ""projected_smoothness"": -0.0033333328862984457, ""raw_energy_proxy"": 0.23666666174948991, ""raw_low_reversal"": 0.0, ""raw_smoothness"": -0.0033333328862984457, ""rewrite_penalty"": 0.0, ""risk_static_hold_penalty"": 0.0, ""uncertainty_penalty"": 0.0}",1.057833333623906,previous_plan_prior,previous_shift_all,lower_score,692,0.0578333325510636
HUMIDITY_EXCESS_DISEASE_RISK,5.25,"{""any_risk"": true, ""dew_risk"": false, ""dry_or_high_vpd_risk"": false, ""dry_risk"": false, ""high_vpd"": false, ""humidity_or_dew_risk"": true, ""rh_ge_90"": true}",rule_prior:co2_vent_conflict_reduce:9,1.0000000010728434,co2_vent_conflict_reduce,previous_plan_prior:previous_shift_all:3,"{""base_final_score"": 0.0458333325510627, ""final_score"": 0.05783333255106271, ""prior_confidence_bonus"": 0.011999999999999997, ""projected_energy_proxy"": 0.23666666174948547, ""projected_low_reversal"": 0.0, ""projected_smoothness"": -0.0033333328862984457, ""raw_energy_proxy"": 0.23666666174948547, ""raw_low_reversal"": 0.0, ""raw_smoothness"": -0.0033333328862984457, ""rewrite_penalty"": 0.0, ""risk_static_hold_penalty"": 0.0, ""uncertainty_penalty"": 0.0}",1.057833333623906,previous_plan_prior,previous_shift_all,lower_score,693,0.05783333255106271
NORMAL_BALANCED,14.0,"{""any_risk"": true, ""dew_risk"": true, ""dry_or_high_vpd_risk"": false, ""dry_risk"": false, ""high_vpd"": false, ""humidity_or_dew_risk"": true, ""rh_ge_90"": false}",rule_prior:co2_vent_conflict_reduce:8,1.0000000010728465,co2_vent_conflict_reduce,previous_plan_prior:previous_shift_all:2,"{""base_final_score"": 0.04583333255105948, ""final_score"": 0.0578333325510596, ""prior_confidence_bonus"": 0.011999999999999997, ""projected_energy_proxy"": 0.23666666174946915, ""projected_low_reversal"": 0.0, ""projected_smoothness"": -0.0033333328862984457, ""raw_energy_proxy"": 0.23666666174946915, ""raw_low_reversal"": 0.0, ""raw_smoothness"": -0.0033333328862984457, ""rewrite_penalty"": 0.0, ""risk_static_hold_penalty"": 0.0, ""uncertainty_penalty"": 0.0}",1.057833333623906,previous_plan_prior,previous_shift_all,lower_score,632,0.0578333325510596
NORMAL_BALANCED,13.75,"{""any_risk"": true, ""dew_risk"": true, ""dry_or_high_vpd_risk"": false, ""dry_risk"": false, ""high_vpd"": false, ""humidity_or_dew_risk"": true, ""rh_ge_90"": false}",rule_prior:co2_vent_conflict_reduce:8,1.0000000010728467,co2_vent_conflict_reduce,previous_plan_prior:previous_shift_all:2,"{""base_final_score"": 0.04583333255105926, ""final_score"": 0.05783333255105938, ""prior_confidence_bonus"": 0.011999999999999997, ""projected_energy_proxy"": 0.23666666174946793, ""projected_low_reversal"": 0.0, ""projected_smoothness"": -0.0033333328862984457, ""raw_energy_proxy"": 0.23666666174946793, ""raw_low_reversal"": 0.0, ""raw_smoothness"": -0.0033333328862984457, ""rewrite_penalty"": 0.0, ""risk_static_hold_penalty"": 0.0, ""uncertainty_penalty"": 0.0}",1.057833333623906,previous_plan_prior,previous_shift_all,lower_score,631,0.05783333255105938
NORMAL_BALANCED,13.5,"{""any_risk"": true, ""dew_risk"": true, ""dry_or_high_vpd_risk"": false, ""dry_risk"": false, ""high_vpd"": false, ""humidity_or_dew_risk"": true, ""rh_ge_90"": false}",rule_prior:co2_vent_conflict_reduce:8,1.000000001072847,co2_vent_conflict_reduce,previous_plan_prior:previous_shift_all:2,"{""base_final_score"": 0.045833332551059036, ""final_score"": 0.05783333255105916, ""prior_confidence_bonus"": 0.011999999999999997, ""projected_energy_proxy"": 0.2366666617494667, ""projected_low_reversal"": 0.0, ""projected_smoothness"": -0.0033333328862984457, ""raw_energy_proxy"": 0.2366666617494667, ""raw_low_reversal"": 0.0, ""raw_smoothness"": -0.0033333328862984457, ""rewrite_penalty"": 0.0, ""risk_static_hold_penalty"": 0.0, ""uncertainty_penalty"": 0.0}",1.057833333623906,previous_plan_prior,previous_shift_all,lower_score,630,0.05783333255105916
NORMAL_BALANCED,13.25,"{""any_risk"": true, ""dew_risk"": true, ""dry_or_high_vpd_risk"": false, ""dry_risk"": false, ""high_vpd"": false, ""humidity_or_dew_risk"": true, ""rh_ge_90"": false}",rule_prior:co2_vent_conflict_reduce:8,1.0000000010728474,co2_vent_conflict_reduce,previous_plan_prior:previous_shift_all:2,"{""base_final_score"": 0.0458333325510587, ""final_score"": 0.057833332551058714, ""prior_confidence_bonus"": 0.011999999999999997, ""projected_energy_proxy"": 0.23666666174946527, ""projected_low_reversal"": 0.0, ""projected_smoothness"": -0.0033333328862984457, ""raw_energy_proxy"": 0.23666666174946527, ""raw_low_reversal"": 0.0, ""raw_smoothness"": -0.0033333328862984457, ""rewrite_penalty"": 0.0, ""risk_static_hold_penalty"": 0.0, ""uncertainty_penalty"": 0.0}",1.057833333623906,previous_plan_prior,previous_shift_all,lower_score,629,0.057833332551058714
NORMAL_BALANCED,13.0,"{""any_risk"": true, ""dew_risk"": true, ""dry_or_high_vpd_risk"": false, ""dry_risk"": false, ""high_vpd"": false, ""humidity_or_dew_risk"": true, ""rh_ge_90"": false}",rule_prior:co2_vent_conflict_reduce:8,1.000000001072848,co2_vent_conflict_reduce,previous_plan_prior:previous_shift_all:2,"{""base_final_score"": 0.04583333255105804, ""final_score"": 0.05783333255105805, ""prior_confidence_bonus"": 0.011999999999999997, ""projected_energy_proxy"": 0.23666666174946172, ""projected_low_reversal"": 0.0, ""projected_smoothness"": -0.0033333328862984457, ""raw_energy_proxy"": 0.23666666174946172, ""raw_low_reversal"": 0.0, ""raw_smoothness"": -0.0033333328862984457, ""rewrite_penalty"": 0.0, ""risk_static_hold_penalty"": 0.0, ""uncertainty_penalty"": 0.0}",1.057833333623906,previous_plan_prior,previous_shift_all,lower_score,628,0.05783333255105805
NORMAL_BALANCED,12.75,"{""any_risk"": true, ""dew_risk"": true, ""dry_or_high_vpd_risk"": false, ""dry_risk"": false, ""high_vpd"": false, ""humidity_or_dew_risk"": true, ""rh_ge_90"": false}",rule_prior:co2_vent_conflict_reduce:8,1.0000000010728503,co2_vent_conflict_reduce,previous_plan_prior:previous_shift_all:2,"{""base_final_score"": 0.045833332551055816, ""final_score"": 0.05783333255105583, ""prior_confidence_bonus"": 0.011999999999999997, ""projected_energy_proxy"": 0.23666666174945072, ""projected_low_reversal"": 0.0, ""projected_smoothness"": -0.0033333328862984457, ""raw_energy_proxy"": 0.23666666174945072, ""raw_low_reversal"": 0.0, ""raw_smoothness"": -0.0033333328862984457, ""rewrite_penalty"": 0.0, ""risk_static_hold_penalty"": 0.0, ""uncertainty_penalty"": 0.0}",1.057833333623906,previous_plan_prior,previous_shift_all,lower_score,627,0.05783333255105583
HUMIDITY_EXCESS_DISEASE_RISK,2.75,"{""any_risk"": true, ""dew_risk"": false, ""dry_or_high_vpd_risk"": false, ""dry_risk"": false, ""high_vpd"": false, ""humidity_or_dew_risk"": true, ""rh_ge_90"": true}",rule_prior:ventilation_ramp_limited:7,0.9935000011239481,ventilation_ramp_limited,previous_plan_prior:previous_shift_all:2,"{""base_final_score"": 0.0450810967044899, ""final_score"": 0.05708109670448991, ""prior_confidence_bonus"": 0.011999999999999997, ""projected_energy_proxy"": 0.1599999964237213, ""projected_low_reversal"": 0.0, ""projected_smoothness"": 0.029069105377212745, ""raw_energy_proxy"": 0.1599999964237213, ""raw_low_reversal"": 0.0, ""raw_smoothness"": 0.029069105377212745, ""rewrite_penalty"": 0.0, ""risk_static_hold_penalty"": 0.0, ""uncertainty_penalty"": 0.0}",1.050581097828438,previous_plan_prior,previous_shift_all,lower_score,683,0.05708109670448991
NORMAL_BALANCED,20.75,"{""any_risk"": false, ""dew_risk"": false, ""dry_or_high_vpd_risk"": false, ""dry_risk"": false, ""high_vpd"": false, ""humidity_or_dew_risk"": false, ""rh_ge_90"": false}",rule_prior:hold_all:5,0.9777484815120698,hold_all,previous_plan_prior:previous_shift_all:2,"{""base_final_score"": 0.04476673159748312, ""final_score"": 0.05676673159748313, ""prior_confidence_bonus"": 0.011999999999999997, ""projected_energy_proxy"": 0.2653194613754749, ""projected_low_reversal"": 0.0, ""projected_smoothness"": -0.018438134839137366, ""raw_energy_proxy"": 0.2653194613754749, ""raw_low_reversal"": 0.0, ""raw_smoothness"": -0.018438134839137366, ""rewrite_penalty"": 0.0, ""risk_static_hold_penalty"": 0.0, ""uncertainty_penalty"": 0.0}",1.034515213109553,previous_plan_prior,previous_shift_all,lower_score,467,0.05676673159748313
HUMIDITY_EXCESS_DISEASE_RISK,17.25,"{""any_risk"": true, ""dew_risk"": true, ""dry_or_high_vpd_risk"": false, ""dry_risk"": false, ""high_vpd"": false, ""humidity_or_dew_risk"": true, ""rh_ge_90"": true}",rule_prior:co2_vent_conflict_reduce:8,1.0000000010728411,co2_vent_conflict_reduce,previous_plan_prior:previous_shift_all:2,"{""base_final_score"": 0.04395833255106474, ""final_score"": 0.05595833255106486, ""prior_confidence_bonus"": 0.011999999999999997, ""projected_energy_proxy"": 0.23666666174949558, ""projected_low_reversal"": 0.0, ""projected_smoothness"": -0.007499999552965209, ""raw_energy_proxy"": 0.23666666174949558, ""raw_low_reversal"": 0.0, ""raw_smoothness"": -0.007499999552965209, ""rewrite_penalty"": 0.0, ""risk_static_hold_penalty"": 0.0, ""uncertainty_penalty"": 0.0}",1.055958333623906,previous_plan_prior,previous_shift_all,lower_score,645,0.05595833255106486
HUMIDITY_EXCESS_DISEASE_RISK,17.5,"{""any_risk"": true, ""dew_risk"": true, ""dry_or_high_vpd_risk"": false, ""dry_risk"": false, ""high_vpd"": false, ""humidity_or_dew_risk"": true, ""rh_ge_90"": true}",rule_prior:co2_vent_conflict_reduce:8,1.0000000010728411,co2_vent_conflict_reduce,previous_plan_prior:previous_shift_all:2,"{""base_final_score"": 0.04395833255106474, ""final_score"": 0.05595833255106486, ""prior_confidence_bonus"": 0.011999999999999997, ""projected_energy_proxy"": 0.2366666617494959, ""projected_low_reversal"": 0.0, ""projected_smoothness"": -0.007499999552965209, ""raw_energy_proxy"": 0.2366666617494959, ""raw_low_reversal"": 0.0, ""raw_smoothness"": -0.007499999552965209, ""rewrite_penalty"": 0.0, ""risk_static_hold_penalty"": 0.0, ""uncertainty_penalty"": 0.0}",1.055958333623906,previous_plan_prior,previous_shift_all,lower_score,646,0.05595833255106486
HUMIDITY_EXCESS_DISEASE_RISK,17.75,"{""any_risk"": true, ""dew_risk"": true, ""dry_or_high_vpd_risk"": false, ""dry_risk"": false, ""high_vpd"": false, ""humidity_or_dew_risk"": true, ""rh_ge_90"": true}",rule_prior:co2_vent_conflict_reduce:8,1.0000000010728411,co2_vent_conflict_reduce,previous_plan_prior:previous_shift_all:2,"{""base_final_score"": 0.04395833255106485, ""final_score"": 0.05595833255106486, ""prior_confidence_bonus"": 0.011999999999999997, ""projected_energy_proxy"": 0.23666666174949635, ""projected_low_reversal"": 0.0, ""projected_smoothness"": -0.007499999552965209, ""raw_energy_proxy"": 0.23666666174949635, ""raw_low_reversal"": 0.0, ""raw_smoothness"": -0.007499999552965209, ""rewrite_penalty"": 0.0, ""risk_static_hold_penalty"": 0.0, ""uncertainty_penalty"": 0.0}",1.055958333623906,previous_plan_prior,previous_shift_all,lower_score,647,0.05595833255106486
HUMIDITY_EXCESS_DISEASE_RISK,17.0,"{""any_risk"": true, ""dew_risk"": true, ""dry_or_high_vpd_risk"": false, ""dry_risk"": false, ""high_vpd"": false, ""humidity_or_dew_risk"": true, ""rh_ge_90"": true}",rule_prior:co2_vent_conflict_reduce:8,1.0000000010728418,co2_vent_conflict_reduce,previous_plan_prior:previous_shift_all:2,"{""base_final_score"": 0.04395833255106407, ""final_score"": 0.055958332551064194, ""prior_confidence_bonus"": 0.011999999999999997, ""projected_energy_proxy"": 0.23666666174949258, ""projected_low_reversal"": 0.0, ""projected_smoothness"": -0.007499999552965209, ""raw_energy_proxy"": 0.23666666174949258, ""raw_low_reversal"": 0.0, ""raw_smoothness"": -0.007499999552965209, ""rewrite_penalty"": 0.0, ""risk_static_hold_penalty"": 0.0, ""uncertainty_penalty"": 0.0}",1.055958333623906,previous_plan_prior,previous_shift_all,lower_score,644,0.055958332551064194
HUMIDITY_EXCESS_DISEASE_RISK,16.75,"{""any_risk"": true, ""dew_risk"": true, ""dry_or_high_vpd_risk"": false, ""dry_risk"": false, ""high_vpd"": false, ""humidity_or_dew_risk"": true, ""rh_ge_90"": true}",rule_prior:co2_vent_conflict_reduce:8,1.0000000010728425,co2_vent_conflict_reduce,previous_plan_prior:previous_shift_all:2,"{""base_final_score"": 0.04395833255106352, ""final_score"": 0.05595833255106353, ""prior_confidence_bonus"": 0.011999999999999997, ""projected_energy_proxy"": 0.23666666174948958, ""projected_low_reversal"": 0.0, ""projected_smoothness"": -0.007499999552965209, ""raw_energy_proxy"": 0.23666666174948958, ""raw_low_reversal"": 0.0, ""raw_smoothness"": -0.007499999552965209, ""rewrite_penalty"": 0.0, ""risk_static_hold_penalty"": 0.0, ""uncertainty_penalty"": 0.0}",1.055958333623906,previous_plan_prior,previous_shift_all,lower_score,643,0.05595833255106353
HUMIDITY_EXCESS_DISEASE_RISK,16.5,"{""any_risk"": true, ""dew_risk"": true, ""dry_or_high_vpd_risk"": false, ""dry_risk"": false, ""high_vpd"": false, ""humidity_or_dew_risk"": true, ""rh_ge_90"": true}",rule_prior:co2_vent_conflict_reduce:8,1.000000001072843,co2_vent_conflict_reduce,previous_plan_prior:previous_shift_all:2,"{""base_final_score"": 0.04395833255106296, ""final_score"": 0.055958332551063084, ""prior_confidence_bonus"": 0.011999999999999997, ""projected_energy_proxy"": 0.2366666617494867, ""projected_low_reversal"": 0.0, ""projected_smoothness"": -0.007499999552965209, ""raw_energy_proxy"": 0.2366666617494867, ""raw_low_reversal"": 0.0, ""raw_smoothness"": -0.007499999552965209, ""rewrite_penalty"": 0.0, ""risk_static_hold_penalty"": 0.0, ""uncertainty_penalty"": 0.0}",1.055958333623906,previous_plan_prior,previous_shift_all,lower_score,642,0.055958332551063084
HUMIDITY_EXCESS_DISEASE_RISK,16.25,"{""any_risk"": true, ""dew_risk"": true, ""dry_or_high_vpd_risk"": false, ""dry_risk"": false, ""high_vpd"": false, ""humidity_or_dew_risk"": true, ""rh_ge_90"": true}",rule_prior:co2_vent_conflict_reduce:8,1.0000000010728436,co2_vent_conflict_reduce,previous_plan_prior:previous_shift_all:2,"{""base_final_score"": 0.04395833255106241, ""final_score"": 0.05595833255106242, ""prior_confidence_bonus"": 0.011999999999999997, ""projected_energy_proxy"": 0.2366666617494838, ""projected_low_reversal"": 0.0, ""projected_smoothness"": -0.007499999552965209, ""raw_energy_proxy"": 0.2366666617494838, ""raw_low_reversal"": 0.0, ""raw_smoothness"": -0.007499999552965209, ""rewrite_penalty"": 0.0, ""risk_static_hold_penalty"": 0.0, ""uncertainty_penalty"": 0.0}",1.055958333623906,previous_plan_prior,previous_shift_all,lower_score,641,0.05595833255106242
