action_delta_u_heating,action_delta_u_screen,action_delta_u_ventilation,active_regime,assigned_bonus,counterfactual_winner_id,counterfactual_winner_score,current_ventilation,delta_canopy_dew_margin_hat,delta_dew_margin_air_hat,delta_rh_hat,delta_vpd_hat,dry_vent_relief_hat,dry_vent_worsening_hat,formula,formula_energy_delta,formula_projected_energy_score,hour_of_day,is_risk,original_projected_energy_proxy,policy,resolved_risk_family,risk_combo_id,runtime_selected_id,step,switch_relative_to_runtime,switch_relative_to_zero_bonus,switch_to_conservative,zero_bonus_winner_id
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,16.5,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,162,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.9935595989227295,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,16.75,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,163,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.9538625478744507,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,17.0,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,164,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.9477711915969849,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,17.25,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,165,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.9439219236373901,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,17.5,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,166,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.9404728412628174,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,17.75,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,167,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.9372163414955139,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,18.0,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,168,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.044000000357628,0.8589292168617249,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,0.9200000017881393,21.25,False,0.9200000017881393,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,181,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.044000000357628,0.8338490724563599,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,0.9200000017881393,21.5,False,0.9200000017881393,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,182,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.044000000357628,0.25,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,0.9200000017881393,22.0,False,0.9200000017881393,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,184,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,-0.06000000000000005,NORMAL_BALANCED,0.08,conservative_prior:conservative_stabilize:5,1.0273750015199183,0.699999988079071,-0.017250000000000015,-0.01200000000000001,0.15000000000000013,-0.24000000000000019,0.0,0.0,baseline_current_energy,0.0,0.760000005364418,5.0,True,0.760000005364418,canopy_dew_first_v1,dew_or_humidity,dew_or_humidity,previous_plan_prior:previous_shift_all:2,212,True,True,True,previous_plan_prior:previous_shift_all:2
0.0,0.0,-0.06000000000000005,NORMAL_BALANCED,0.08,conservative_prior:conservative_stabilize:5,1.0273750015199183,0.699999988079071,-0.017250000000000015,-0.01200000000000001,0.15000000000000013,-0.24000000000000019,0.0,0.0,baseline_current_energy,0.0,0.760000005364418,5.25,True,0.760000005364418,canopy_dew_first_v1,dew_or_humidity,dew_or_humidity,previous_plan_prior:previous_shift_all:2,213,True,True,True,previous_plan_prior:previous_shift_all:2
0.0,0.0,-0.06000000000000005,NORMAL_BALANCED,0.08,conservative_prior:conservative_stabilize:5,1.0273750015199183,0.699999988079071,-0.017250000000000015,-0.01200000000000001,0.15000000000000013,-0.24000000000000019,0.0,0.0,baseline_current_energy,0.0,0.760000005364418,5.5,True,0.760000005364418,canopy_dew_first_v1,dew_or_humidity,dew_or_humidity,previous_plan_prior:previous_shift_all:2,214,True,True,True,previous_plan_prior:previous_shift_all:2
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.6055004000663757,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,7.25,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,221,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,7.75,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,223,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,8.25,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,225,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,8.5,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,226,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,8.75,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,227,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,9.0,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,228,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,9.25,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,229,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,9.5,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,230,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,9.75,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,231,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,10.0,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,232,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,10.25,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,233,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,10.5,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,234,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,10.75,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,235,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,11.0,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,236,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,11.25,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,237,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,11.5,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,238,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,11.75,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,239,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,12.0,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,240,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,12.25,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,241,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,12.5,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,242,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,12.75,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,243,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,13.0,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,244,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,13.25,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,245,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,13.5,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,246,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,13.75,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,247,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,14.0,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,248,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,14.25,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,249,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,14.5,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,250,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,14.75,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,251,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,15.0,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,252,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,15.25,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,253,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,15.5,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,254,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,15.75,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,255,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,16.0,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,256,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,16.25,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,257,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,16.5,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,258,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,16.75,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,259,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,17.0,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,260,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,17.25,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,261,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:4,1.06,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,17.5,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:3,262,True,False,False,previous_plan_prior:hold_all:4
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:4,1.06,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,17.75,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:3,263,True,False,False,previous_plan_prior:hold_all:4
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:4,1.06,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,18.0,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:3,264,True,False,False,previous_plan_prior:hold_all:4
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.8390939831733704,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,18.5,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,266,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:4,1.06,0.8978866338729858,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,18.75,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:3,267,True,False,False,previous_plan_prior:hold_all:4
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:4,1.06,0.9229785203933716,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,19.0,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:3,268,True,False,False,previous_plan_prior:hold_all:4
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:4,1.06,0.9375365376472473,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,19.25,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:3,269,True,False,False,previous_plan_prior:hold_all:4
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:4,1.06,0.7853459715843201,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,21.25,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:3,277,True,False,False,previous_plan_prior:hold_all:4
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:4,1.06,0.8450761437416077,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,21.5,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:3,278,True,False,False,previous_plan_prior:hold_all:4
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:4,1.06,0.8905245065689087,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,21.75,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:3,279,True,False,False,previous_plan_prior:hold_all:4
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:4,1.06,0.9049479365348816,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,22.0,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:3,280,True,False,False,previous_plan_prior:hold_all:4
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:4,1.06,0.9146260619163513,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,22.25,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:3,281,True,False,False,previous_plan_prior:hold_all:4
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:4,1.06,0.8536388874053955,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,6.5,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:3,314,True,False,False,previous_plan_prior:hold_all:4
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.8575627207756042,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,6.75,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,315,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.8598138093948364,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,7.0,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,316,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.8614515662193298,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,7.25,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,317,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.8979479670524597,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,7.5,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,318,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.9263613224029541,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,7.75,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,319,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.4415725767612457,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,8.25,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,321,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.9287273287773132,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,8.75,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,323,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.9308574795722961,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,9.0,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,324,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.9322390556335449,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,9.25,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,325,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.06,NORMAL_BALANCED,0.06,conservative_prior:conservative_stabilize:5,1.061374999899417,0.11999999731779099,0.03795,0.039,-0.54,0.27,0.0,0.0,baseline_current_energy,0.0,1.0,9.75,True,1.0,canopy_dew_first_v1,dry_or_high_vpd,dry_or_high_vpd,previous_plan_prior:screen_dwell_hold:4,327,True,True,True,previous_plan_prior:screen_dwell_hold:4
0.0,0.0,0.06,NORMAL_BALANCED,0.06,conservative_prior:conservative_stabilize:5,1.0636250002682208,0.18000000715255737,0.03795,0.039,-0.54,0.3375,0.0,0.45999999999999996,baseline_current_energy,0.0,1.0,10.0,True,1.0,canopy_dew_first_v1,dry_vent,dry_vent+dry_or_high_vpd,previous_plan_prior:previous_shift_all:2,328,True,True,True,previous_plan_prior:previous_shift_all:2
0.0,0.0,0.06,NORMAL_BALANCED,0.06,conservative_prior:conservative_stabilize:5,1.0636250002682208,0.18000000715255737,0.03795,0.039,-0.54,0.3375,0.0,0.45999999999999996,baseline_current_energy,0.0,1.0,10.25,True,1.0,canopy_dew_first_v1,dry_vent,dry_vent+dry_or_high_vpd,previous_plan_prior:previous_shift_all:2,329,True,True,True,previous_plan_prior:previous_shift_all:2
0.0,0.0,0.06,NORMAL_BALANCED,0.06,conservative_prior:conservative_stabilize:5,1.0636250002682208,0.18000000715255737,0.03795,0.039,-0.54,0.3375,0.0,0.45999999999999996,baseline_current_energy,0.0,1.0,10.5,True,1.0,canopy_dew_first_v1,dry_vent,dry_vent+dry_or_high_vpd,previous_plan_prior:previous_shift_all:2,330,True,True,True,previous_plan_prior:previous_shift_all:2
0.0,0.0,0.06,NORMAL_BALANCED,0.06,conservative_prior:conservative_stabilize:5,1.0636250002682208,0.18000000715255737,0.03795,0.039,-0.54,0.3375,0.0,0.45999999999999996,baseline_current_energy,0.0,1.0,10.75,True,1.0,canopy_dew_first_v1,dry_vent,dry_vent+dry_or_high_vpd,previous_plan_prior:previous_shift_all:2,331,True,True,True,previous_plan_prior:previous_shift_all:2
